source;date;rating;text
forum;2024-05-15;;real talk My partner asked why I keep buying from Relay if I complain about them so much and I didn't have a great answer except the shorts are still perfect and the Tuesday run group is half my social life. So I guess they've got me.
forum;2025-08-10;;Gonna defend the new recs in this thread. It suggested Stride Socks when my cart had trail shoes from their gift guide and you know what, I needed socks. It saved me a trip back to the site. Convenient is allowed to be convenient.
forum;2025-08-03;;Visiting Boulder for work in May, the original clubhouse is on my pilgrimage list obviously. Locals, what day has the best run group energy, and is the famous wall of race bibs still up?
forum;2025-10-28;;my take after six months: the recs are a better personal shopper than i am a personal shopper. i dress better, i shop less randomly, my returns went down. the creepiness discourse is real but so is my improved sock situation.
forum;2025-10-24;;Pacer appreciation post because Tom has led the 5am group for SIX YEARS through two blizzard winters and one ankle surgery, his own, and has never once missed a Tuesday. They should name the route after him. Petition forthcoming.
forum;2025-04-24;;the hidden drawcord comment above just changed my life. three years of waistband gap and the fix was sewn inside the whole time. this is why i read every fit thread to the bottom.
forum;2025-01-28;;Compression preference poll, because chart debates hide a real split: do you size Checkpoint for race-day squeeze or easy-run comfort? I keep one M and one L and they're honestly different products. The single greatest sizing tip I ever got from this thread, own both moods.
forum;2024-05-19;;relay's gotten big. there, someone said it. i've been here since the daily tee came in three colors. i still wear them. i just miss when buying from them felt like joining something instead of checking out.
forum;2024-10-23;;Numbers post. 5'9, 175, athletic build, 33 waist. Momentum Short M, perfect. Transit Jogger M, too long and too loose, S long would be ideal but doesn't exist in every color. Daily Tee M, slightly boxy, intentional I think. Basecamp M, huge, returned for S. Use freely. (size up tho)
forum;2025-10-22;;two months in: The clubhouse used to host a free Wednesday stretch class run by whoever was around. Now there's a sign-up app and a waitlist. A WAILTIST. To stretch.
forum;2024-04-12;;Hourglass data point: 30 waist, 44 hip. Checkpoint L fits hips with the drawcord handling the waist, M was a no at the hips entirely. Flow bottoms M, that generous cut finally works FOR someone. Court Skort M perfect. The catalog has a favorite body and it changes per line, collect the whole map.
forum;2024-02-05;;Reply to tall skort: the M skort liner is a full inch longer than the S liner, way more than the chart spacing suggests. I sized up for exactly this reason and just cinch the waistband. Air problem solved, dignity restored.
forum;2025-08-01;;The thing about getting big is you stop noticing the people who got you there. I had a question about a Latitude jacket zipper last month and got a templated reply with my name spelled wrong. In 2016 a human named Dana emailed me back in an hour. I still think about Dana.
forum;2024-10-28;;decade with this company this year. ten years! my honest summary: the gear never once let me down, the experience around the gear went from extraordinary to pretty good. i'll take it, but i'll also keep telling new folks what it used to feel like, because somebody at that company might still be listening.
forum;2025-11-09;;update: Tenured member observation: the product line tripled and I think that's actually the change people are feeling. In 2017 there were like six things and all six were perfect. Now there are dozens of things and they're all good. Perfect to good is a small drop with a big mood.
forum;2025-01-09;;ngl Waited since December 19 for my backordered Checkpoints. They arrived January 27. They are, infuriatingly, perfect. This company is lucky it makes the best legging on earth.
forum;2024-06-08;;Closing out the spring thread the way we always do: congrats to every PR, every first 5k, every comeback mile, and every person who just showed up on the days showing up was the hard part. Summer thread opens Monday. Move better, live better, you know the rest. Together.
forum;2024-04-17;;pulled my oldest momentum shorts out for spring, 2016 purchase, and the drawcord aglets are still on. my non-relay shorts from two years ago are disintegrating. some things scale just fine apparently. just saying
forum;2024-12-24;;Eight years in and the Checkpoint Knee Legging is still the best thing I own. Growth complaints are valid but let's not pretend the product slipped. It didn't.
forum;2025-10-03;;final straw story: i looked at a gift card page, the most generic page on the entire site, and got a follow-up email about gift cards. even my indecision is a marketing segment. relay, the gear is great, the watching has to chill.
